word,freq,doc_freq,tfidf_top_k_mean,token_count,expected_cost,positive_residual,RIF
andersonville,32,3,0.5343916951384723,3,3.535390509419327,0.0,0.0
bgcolor,181,33,0.5304378260470297,1,2.4588162092993544,0.0,0.0
films,4671,643,0.5257476049917441,2,1.9642003147181786,0.035799685281821425,0.018821598796375807
ysabel,11,3,0.523721295971642,2,2.599520404081753,0.0,0.0
albert,1116,439,0.5223936712989099,2,2.1564654879732257,0.0,0.0
hormel,34,3,0.5222847955780772,3,2.5216704740711475,0.4783295259288525,0.2498242386687093
bennington,28,14,0.5209627552800468,3,3.022432224612801,0.0,0.0
regiment,970,201,0.5177880051766994,2,2.406408535763106,0.0,0.0
werther,16,3,0.5136218700763574,2,2.7005797034254995,0.0,0.0
minden,16,8,0.5076621324484034,3,2.548264866996809,0.4517351330031909,0.22932882092226303
bentall,6,3,0.5045160080442556,3,2.769508581607427,0.2304914183925728,0.11628661029587914
oblast,211,57,0.5020722599382317,2,2.3180199329904436,0.0,0.0
family,7007,2215,0.49824961641656723,1,2.006377067368616,0.0,0.0
burdur,19,10,0.4951683297865931,3,2.530246396511252,0.4697536034887482,0.23260710725075695
lány,15,3,0.4891738551485627,3,2.9188354355951867,0.08116456440481334,0.03970358287135635
düren,42,16,0.4889688582350633,3,2.9248898802867207,0.0751101197132793,0.0367265094781011
zug,22,3,0.47920990959568327,2,2.2094605410704857,0.0,0.0
districts,972,496,0.4766790853180057,2,2.4967365803276653,0.0,0.0
disambiguation,768,320,0.4730787164713222,1,3.213095234501667,0.0,0.0
albrecht,108,45,0.470607138626172,2,2.6078848877695076,0.0,0.0
keld,21,3,0.46889567832484863,2,2.321106468859751,0.0,0.0
chrudim,14,9,0.4661183886796832,3,2.6796840834181275,0.32031591658187253,0.14930513890559824
iv,940,496,0.4653713193783453,1,1.7855090011563455,0.0,0.0
fm,751,212,0.46484413568228666,2,1.8158291845586076,0.18417081544139235,0.08561072352175596
lamu,12,3,0.4636905966354871,2,2.356052225166543,0.0,0.0
unions,356,144,0.46347245314517316,2,2.2582441389741303,0.0,0.0
ulubey,13,5,0.4618172082849277,3,2.5752277898448312,0.42477221015516875,0.19616711625087865
river,4818,1316,0.45957921657267864,1,1.9451999572193936,0.0,0.0
bridgeport,40,11,0.4588336254852007,2,3.0011137841927527,0.0,0.0
leština,12,3,0.45703564742219793,4,3.3911922415744926,0.6088077584255074,0.27824684802765887
andriessen,24,3,0.4542933001298299,4,3.085182543194197,0.9148174568058032,0.41559544146868643
cr,463,36,0.45358838041700605,2,1.8811570663175532,0.1188429336824468,0.053905773813026706
lulis,18,3,0.4504329415951429,3,2.44547941264628,0.55452058735372,0.24977433933680251
auth,10,3,0.4475460532209293,2,2.3672584831703825,0.0,0.0
frog,211,66,0.44721956768405,2,2.1019487065691824,0.0,0.0
abitibi,21,3,0.44568771350741604,3,2.680874203845262,0.3191257961547378,0.14223044640943883
chab,12,3,0.44430807243069365,2,2.356052225166543,0.0,0.0
cay,391,11,0.44269687566896304,2,2.0109836434315387,0.0,0.0
göttlich,17,3,0.441437991533108,4,3.525319456283321,0.474680543716679,0.20954202583813444
journals,270,140,0.4358102936626089,2,2.506351204095891,0.0,0.0
school,9340,2091,0.4353458206669346,2,1.991483522578312,0.008516477421687929,0.0037076128523361508
millburn,17,3,0.43453826738674595,2,2.8288658618850517,0.0,0.0
zhai,63,3,0.434133021393656,2,2.251760765543472,0.0,0.0
airport,1681,441,0.43375987770710134,2,2.2362949122520774,0.0,0.0
grand,2223,774,0.4315978517776654,2,2.001468606548012,0.0,0.0
jazz,790,269,0.4276306246657212,2,1.990213148698824,0.00978685130117607,0.004185157335432449
swedish,1017,333,0.42720611035952893,3,2.2762871925477794,0.7237128074522206,0.30917453348903784
sevens,208,31,0.4254472923753433,2,2.33606305078118,0.0,0.0
borken,32,14,0.422765853495925,3,2.4849679480310765,0.5150320519689235,0.21773796502839957
miller,835,278,0.42197188947203984,2,2.1865629269913427,0.0,0.0
albums,1605,480,0.4196562163235681,2,2.1319902012440393,0.0,0.0
silvestri,48,3,0.41596488821725813,4,2.8848219052140394,1.1151780947859606,0.463874931539977
bloomfield,48,19,0.4153738532143505,3,2.9671683158164344,0.032831684183565635,0.013637423166844305
trade,3059,890,0.41500266671148867,2,1.979993410808634,0.02000658919136611,0.008302787866218181
zitadelle,7,3,0.4133392985730453,4,3.037221016130506,0.962778983869494,0.39795438987348597
moshiri,15,3,0.411333630325636,3,2.7052341477472925,0.29476585225270746,0.12124710810313621
seff,29,6,0.4047850988279217,2,2.2848923892421165,0.0,0.0
village,2202,914,0.40378298974094395,3,2.1993560517333437,0.8006439482666563,0.3232864071491041
belgian,673,233,0.4030282474209141,2,2.3132550737697244,0.0,0.0
footballer,2884,318,0.4014659700096688,1,2.5539057488516765,0.0,0.0
bobsleigh,52,14,0.4007259392602106,3,2.831767490504011,0.1682325094959891,0.06741513038188254
politician,2868,603,0.39897371736212783,3,2.534238560460605,0.4657614395393952,0.18582657293696844
spafford,12,3,0.3982951228980523,3,2.8551356369076,0.1448643630923998,0.05769876930143545
huntington,114,55,0.3982340401873971,3,2.85951676692059,0.14048323307941013,0.05594520548780129
tokat,24,10,0.3978027798844583,3,2.396346816010442,0.6036531839895578,0.24013491467715045
album,5004,801,0.39577352596945803,1,1.9550548669908434,0.0,0.0
snowboarders,33,11,0.39493921227643536,4,3.3213359567536695,0.6786640432463305,0.2680310426400464
scantlebury,20,3,0.3946190814241248,3,3.2530604647814343,0.0,0.0
ewing,30,14,0.3941178239626733,2,2.372638540149378,0.0,0.0
chile,870,165,0.3921608751150828,2,2.0949905829426294,0.0,0.0
greeley,32,15,0.39124392332582375,3,2.6051629555538507,0.3948370444461493,0.1544775943434841
quebec,495,181,0.39086576391742645,3,2.2309747106819278,0.7690252893180722,0.3005856571811282
bow,339,119,0.3895867083511732,1,1.9624878872594078,0.0,0.0
leštinka,5,3,0.3882891498604312,5,3.6370635482008966,1.3629364517991034,0.5292134361828664
tonight,185,75,0.38759710086648624,2,2.4329943526762996,0.0,0.0
sonning,27,3,0.38713424061097407,2,2.662572707580712,0.0,0.0
