word,freq,doc_freq,tfidf_top_k_mean,token_count,expected_cost,positive_residual,RIF
gt,100,33,0.05110562687494148,2,1.9664741420365632,0.03352585796343677,0.001713359987741685
tbd,47,7,0.050871360172031324,3,2.145313385908781,0.8546866140912188,0.04347907057964834
tx,37,23,0.05051400040606456,2,2.0305621203025264,0.0,0.0
jj,9,8,0.05003249526818719,2,2.1347574173153254,0.0,0.0
šmíd,3,3,0.049954195686427116,4,3.0360634900843073,0.9639365099156927,0.048152673045620105
wmd,5,3,0.049867607582773345,3,2.29542166503394,0.7045783349660599,0.03513563591941131
hú,4,4,0.049744329618877973,2,2.7330005331685148,0.0,0.0
bdp,48,6,0.04930484487717616,3,2.1475980451900574,0.8524019548099426,0.04202754615490594
mdpi,5,3,0.04929913913513324,4,2.4083684780920076,1.5916315219079924,0.07846606385040598
djs,81,37,0.049141128560811334,3,2.072633981779663,0.9273660182203369,0.04557181272429328
wcw,28,6,0.04888138267730361,3,2.1798343929635773,0.8201656070364227,0.040090828896310396
bcp,31,8,0.048606865742581905,3,2.1670076009976333,0.8329923990023667,0.040489149702899255
jv,28,4,0.04821467836600836,2,2.086261625007141,0.0,0.0
cbt,209,8,0.048189189524287815,3,2.0542436527228127,0.9457563472771873,0.04557523186273854
kn,34,16,0.0480601845901442,2,2.044002396934506,0.0,0.0
xv,112,61,0.04797170785372621,2,1.9457147787864026,0.05428522121359736,0.002604154772833593
tg,30,13,0.047675032205136456,2,2.0559874862875627,0.0,0.0
ʿalī,6,3,0.046957004093252354,4,2.988184883704883,1.011815116295117,0.047511806557484416
cn,42,23,0.04674864481043535,2,2.023444916946102,0.0,0.0
nc,54,37,0.04629231232039902,2,1.9979699750024558,0.002030024997544233,9.397455120453489e-05
nrf,12,4,0.046152298297866295,3,2.239375501343528,0.7606244986564721,0.0351045687546585
lv,7,7,0.046114612232505896,2,2.151460196004861,0.0,0.0
pfc,12,10,0.045962921851605346,3,2.2176630059943947,0.7823369940056053,0.035958494117099477
nl,98,36,0.04593546816545384,2,1.9655367916784803,0.03446320832151972,0.0015830836087325731
suu,243,4,0.04563936780871359,3,2.060417628832524,0.939582371167476,0.04288194542429569
sf,71,30,0.04549419573182645,2,1.987737938492636,0.012262061507364086,0.0005578526262917166
nj,94,46,0.04522757060389167,2,1.9620320040743808,0.03796799592561917,0.0017172002164142122
mu,133,62,0.04479093744761414,2,1.935934345127806,0.06406565487219407,0.002869560739920881
