word,freq,doc_freq,tfidf_top_k_mean,token_count,expected_cost,positive_residual,RIF
kunsthistorisches,4,3,0.0071806660747668555,7,4.520203579901311,2.4797964200986886,0.017806590026130952
polycrystalline,5,3,0.006921671376548452,7,4.0849615386109965,2.9150384613890035,0.020176938279734106
oligodendrocytes,6,4,0.005563255957719561,7,4.255487356758547,2.7445126432414533,0.015268426313549676
phenylketonuria,4,3,0.00501696501524196,7,4.1061714495325665,2.8938285504674335,0.014518236597803465
entscheidungsproblem,5,4,0.00417467306093368,7,5.179558343092427,1.8204416569075734,0.00759974874409352
bromosuccinimide,3,3,0.0036578431242233387,7,4.335610122968063,2.6643898770319367,0.009745920191951536
tecnológica,3,3,0.003633716747915293,7,4.249463027200207,2.750536972799793,0.009994672263822838
βίος,4,3,0.0034463315952923696,7,3.016880893755102,3.983119106244898,0.013727149223664498
sulfamethoxazole,3,3,0.0032004314294733533,7,4.335610122968063,2.6643898770319367,0.008527197102823653
phenylpropanoids,3,3,0.0031865125925492426,7,4.335610122968063,2.6643898770319367,0.008490111894622995
sturmabteilung,3,3,0.0027757607976303805,7,3.9384859970454107,3.0615140029545893,0.00849803055079781
deoxyribonucleic,3,3,0.0019116585094423818,7,4.335610122968063,2.6643898770319367,0.0050934035809002435
brâncuși,4,3,0.0016186327040016875,7,3.655947886069024,3.344052113930976,0.005412792115494654
cryptosporidiosis,3,3,0.0015227202076621268,7,4.548944933522053,2.451055066477947,0.0037322710798186076
platyrhynchos,3,3,0.0010165808292092158,7,3.75378027377813,3.24621972622187,0.0033000447410779423
coenagrionidae,5,3,0.2531595916372429,6,3.893386457203015,2.106613542796985,0.5333094242319703
kwadjokrom,6,3,0.25048291031168984,6,3.198777916209434,2.801222083790566,0.7016582599772373
verbandsgemeinde,4,4,0.15805451364475906,6,4.296353472046139,1.703646527953861,0.2692690233983299
krasnoyarsk,13,9,0.15482053219965453,6,3.2536926045145003,2.7463073954854997,0.42518477255291215
bundesautobahn,16,4,0.11863072741892476,6,3.7694906705384863,2.2305093294615137,0.2646069442687175
kemalpaşa,4,4,0.10104958630858725,6,3.8252772898025125,2.1747227101974875,0.21975483020134579
kahramanmaraş,5,3,0.09916803899460323,6,4.6243764311731566,1.3756235688268434,0.13641789171531568
chhattisgarh,15,6,0.09465151020858359,6,3.4158901127482535,2.5841098872517465,0.24458990337331046
zabaykalsky,7,4,0.09016917186852634,6,3.3342624384341257,2.6657375615658743,0.24036734834521964
lemminkäinen,17,3,0.0853033469567233,6,4.272089176803689,1.7279108231963107,0.14739657646139226
murrumbidgee,16,5,0.0850738268015124,6,3.4165147635811333,2.5834852364188667,0.21978697554736298
grímnismál,17,7,0.08022133441386599,6,3.8476850757465004,2.1523149242534996,0.17266157530249462
