word,freq,doc_freq,tfidf_top_k_mean,token_count,expected_cost,positive_residual,RIF
knockout,87,43,0.13895561089904676,4,2.6252278415484587,1.3747721584515413,0.19103230512463504
walsh,223,82,0.23623637787925178,3,2.196110061099974,0.803889938900026,0.18990804737931516
mcgee,35,15,0.11558331713396461,4,2.360698974146405,1.639301025853595,0.1894758503492696
pennsylvania,907,333,0.17237735993556907,4,2.9036212698737263,1.0963787301262737,0.18899087098867884
tokushima,4,3,0.2049451192712927,4,3.0780405098315295,0.9219594901684705,0.18895109767587737
elazığ,12,5,0.2384155158905965,4,3.2159994414388557,0.7840005585611443,0.18691789762787103
nilpotent,20,4,0.1772677439851779,4,2.9469562431452028,1.0530437568547972,0.1866706910953261
politician,2868,603,0.39897371736212783,3,2.534238560460605,0.4657614395393952,0.18582657293696844
hokkaido,95,19,0.13700657951984935,4,2.6443869517450533,1.3556130482549467,0.1857279068938867
novgorod,36,22,0.1428679897837935,4,2.7122917823779584,1.2877082176220416,0.18397228447973277
karimganj,9,3,0.18694227262287988,4,3.018031106266864,0.9819688937331361,0.1835714966394477
gibson,305,93,0.25464604837958815,3,2.2803347097479625,0.7196652902520375,0.1832599223186307
poindexter,30,3,0.09444038875391982,5,3.0663891179969647,1.9336108820030353,0.18261096339517643
andorra,233,18,0.3354626863670418,3,2.458945114685422,0.541054885314578,0.18150372529964004
germany,3647,1178,0.21632211668466533,3,2.1612916171846837,0.8387083828153163,0.18143117265178182
kilbride,12,3,0.1582077733478711,4,2.8551356369076,1.1448643630923998,0.1811264416701772
boldklub,28,11,0.08017655877629815,5,2.7531710061596706,2.2468289938403294,0.18014301688493
wollongong,30,8,0.18633247153065008,4,3.0358149146704925,0.9641850853295075,0.17965898996243787
yozgat,7,5,0.1296203003044841,4,2.616489733963385,1.3835102660366152,0.17933101615800276
frogs,223,61,0.22523626786655354,3,2.2040405752426904,0.7959594247573096,0.17927893020554525
candidate,830,403,0.12060349300483333,4,2.5143782232611662,1.4856217767388338,0.17917117555875
samuel,673,353,0.2217531368428916,3,2.193519018459844,0.8064809815401559,0.17883968746066373
sugar,573,228,0.1997904920019934,3,2.1115417968124994,0.8884582031875006,0.17750550153803776
morris,468,173,0.232225935932797,3,2.2357660999101663,0.7642339000898337,0.1774749327199333
franc,125,27,0.23962226531370226,3,2.262472700014949,0.7375272999850511,0.17672796235311639
frazione,4,3,0.16558058956569563,4,2.9336876546884807,1.0663123453115193,0.176560626797861
bmw,277,28,0.17773969917829086,3,2.0086866756815622,0.9913133243184378,0.17619573205579062
railway,1829,553,0.22712719260022904,3,2.2247267355139493,0.7752732644860507,0.17608564006073155
connexion,3,3,0.19335506073208708,4,3.0976119846972634,0.9023880153027366,0.17448128950276817
devlin,77,13,0.30388798221541696,3,2.4270552539133963,0.5729447460866037,0.17411102280918242
arbuthnott,8,3,0.09537619535955671,5,3.1760248386211125,1.8239751613788875,0.17396381132265176
toxicodendron,6,3,0.0751612712927923,6,3.6945833008722424,2.3054166991277576,0.17327804996607513
bharatiya,39,18,0.14973712675159495,4,2.8461675521523784,1.1538324478476216,0.1727715554934624
