word,freq,doc_freq,tfidf_top_k_mean,token_count,IWF
qazvin,4,3,0.003676850623741785,3,0.00735370124748357
privative,7,6,0.0036767951682154633,3,0.007353590336430927
zucker,6,5,0.007353577276569853,2,0.007353577276569853
irritations,3,3,0.0036766744619496972,3,0.0073533489238993945
lozenge,9,5,0.0036763096409228465,3,0.007352619281845693
macri,6,5,0.0036760318154922442,3,0.0073520636309844884
curatorial,4,4,0.007352012417617401,2,0.007352012417617401
decode,31,20,0.00735103715504432,2,0.00735103715504432
margie,6,3,0.007350969725226628,2,0.007350969725226628
backhouse,5,4,0.007350295025279855,2,0.007350295025279855
parcham,12,5,0.003674839394956863,3,0.007349678789913726
afterimage,3,3,0.0036748225951245515,3,0.007349645190249103
darpa,11,8,0.007349518297245808,2,0.007349518297245808
neagh,9,5,0.007349134364731122,2,0.007349134364731122
trogus,4,4,0.003674258568672169,3,0.007348517137344338
kum,8,3,0.0073478443286816575,2,0.0073478443286816575
mouthparts,6,4,0.0036737450921999156,3,0.007347490184399831
kalash,4,3,0.0036736581916105367,3,0.007347316383221073
inbred,9,7,0.007347178161405466,2,0.007347178161405466
houser,10,9,0.003673405563294203,3,0.007346811126588406
nfs,7,3,0.0073465550895838285,2,0.0073465550895838285
bozo,11,4,0.007346405685084179,2,0.007346405685084179
ingenuity,24,22,0.007346401757869482,2,0.007346401757869482
lawfully,26,11,0.007345966306433913,2,0.007345966306433913
gentamicin,5,4,0.003672638901478068,3,0.007345277802956136
pennyworth,20,8,0.003672484069068789,3,0.007344968138137578
stoicism,12,12,0.003672399147391218,3,0.007344798294782436
hydrogels,3,3,0.0036723486926396793,3,0.007344697385279359
adriano,8,7,0.0036717851631467317,3,0.007343570326293463
millen,14,9,0.007343262703825617,2,0.007343262703825617
wilfredo,10,5,0.0036714979234574925,3,0.007342995846914985
thong,12,5,0.007342347069527075,2,0.007342347069527075
zodiacal,8,7,0.003670981529423567,3,0.007341963058847134
ananda,16,12,0.007341639631267464,2,0.007341639631267464
generalist,11,11,0.003670693676584786,3,0.007341387353169572
gru,7,3,0.007340426003230396,2,0.007340426003230396
moneys,4,4,0.003669771688370082,3,0.007339543376740164
ovation,24,21,0.007339213499322797,2,0.007339213499322797
distracting,8,8,0.0036695090307516916,3,0.007339018061503383
banovina,13,7,0.007338875706778566,2,0.007338875706778566
meagan,7,5,0.007338818629344516,2,0.007338818629344516
schaap,9,4,0.003669264048727072,3,0.007338528097454144
commute,32,26,0.007338500139826572,2,0.007338500139826572
zaza,3,3,0.007337448003404817,2,0.007337448003404817
ionisation,39,5,0.007336980022947642,2,0.007336980022947642
bardsley,3,3,0.003668480991487128,3,0.007336961982974256
vying,16,13,0.007336840851315302,2,0.007336840851315302
cheekbone,7,6,0.0036683863327475947,3,0.007336772665495189
inácio,13,8,0.003668294019580763,3,0.007336588039161526
perched,21,11,0.007336579529708507,2,0.007336579529708507
anoints,7,4,0.007336243126057975,2,0.007336243126057975
radars,36,22,0.007336132419407233,2,0.007336132419407233
harmed,29,27,0.007335865563987532,2,0.007335865563987532
feilding,4,3,0.0073357368110801005,2,0.0073357368110801005
kirkwood,11,7,0.007335707721220899,2,0.007335707721220899
elric,4,3,0.007335323983573064,2,0.007335323983573064
trot,12,10,0.007334688853744517,2,0.007334688853744517
harrigan,5,4,0.0036673436882067104,3,0.007334687376413421
geminated,4,3,0.0036671889959480736,3,0.007334377991896147
stoica,4,4,0.0036671004122692786,3,0.007334200824538557
waiving,7,6,0.007333451798580665,2,0.007333451798580665
sager,4,4,0.0073324299412924,2,0.0073324299412924
civility,7,7,0.0036661956055500126,3,0.007332391211100025
refuel,9,9,0.003666063230416336,3,0.007332126460832672
pitts,12,10,0.007332102516485787,2,0.007332102516485787
ostwald,8,6,0.007331916732453976,2,0.007331916732453976
centroid,5,3,0.0073302671783868735,2,0.0073302671783868735
lavra,7,5,0.007330103536809215,2,0.007330103536809215
sorcerers,9,7,0.003664893709579879,3,0.007329787419159758
sturges,11,8,0.0036645205696414695,3,0.007329041139282939
aromanian,10,6,0.003664250078074481,3,0.007328500156148962
enlightening,5,5,0.00366421725553817,3,0.00732843451107634
stoney,10,7,0.007327856642736793,2,0.007327856642736793
diwali,4,3,0.0036639117947792794,3,0.007327823589558559
personification,47,30,0.0073268548718144035,2,0.0073268548718144035
adios,3,3,0.0073251455189030324,2,0.0073251455189030324
hevelius,5,3,0.003662189572016783,3,0.007324379144033566
caliphal,9,5,0.0036621863835841874,3,0.007324372767168375
talcott,8,4,0.007324328387581066,2,0.007324328387581066
sáenz,5,5,0.003661754744424989,3,0.007323509488849978
adjunctive,7,5,0.003661364999792604,3,0.007322729999585208
duralumin,4,3,0.0036607093345956965,3,0.007321418669191393
geer,4,4,0.007320628466913757,2,0.007320628466913757
poko,6,4,0.00732053101019606,2,0.00732053101019606
withhold,16,16,0.00732052926886434,2,0.00732052926886434
ssi,9,3,0.007320472187462494,2,0.007320472187462494
kkb,3,3,0.003660149858672883,3,0.007320299717345766
carbo,7,6,0.007319818045526052,2,0.007319818045526052
margravine,3,3,0.003659615867530702,3,0.007319231735061404
litigants,4,3,0.003659607609767268,3,0.007319215219534536
extendable,4,4,0.0036593900664082905,3,0.007318780132816581
udaipur,3,3,0.003659343036185691,3,0.007318686072371382
mufflers,3,3,0.0036589618506603673,3,0.007317923701320735
evidences,9,8,0.0036583237390522467,3,0.007316647478104493
pointedly,7,7,0.003657936087383508,3,0.007315872174767016
flawless,13,11,0.0036579330385464225,3,0.007315866077092845
stocker,4,4,0.007315862151844302,2,0.007315862151844302
crumb,7,6,0.0036577017532662347,3,0.0073154035065324695
loams,6,4,0.007315267776513739,2,0.007315267776513739
imminently,4,4,0.0036574961827784466,3,0.007314992365556893
mms,6,6,0.007314925310090467,2,0.007314925310090467
arash,5,3,0.00731465988883274,2,0.00731465988883274
mystified,3,3,0.003656855135908742,3,0.007313710271817484
laudatory,5,5,0.0036566396354934783,3,0.007313279270986957
dine,15,11,0.007312838909825386,2,0.007312838909825386
kruk,4,3,0.007312773828327857,2,0.007312773828327857
ilp,15,4,0.007312684829398628,2,0.007312684829398628
tonlé,12,4,0.00731268030935861,2,0.00731268030935861
kedar,5,4,0.007312113937770597,2,0.007312113937770597
intelligences,5,4,0.0036557481618399055,3,0.007311496323679811
bigg,19,3,0.007311347179630944,2,0.007311347179630944
preside,21,20,0.0073113307091954415,2,0.0073113307091954415
toed,20,17,0.00731126832175911,2,0.00731126832175911
incidences,12,10,0.003655419062636025,3,0.00731083812527205
cadell,4,4,0.0036547556011697277,3,0.007309511202339455
badia,5,3,0.00730937453734622,2,0.00730937453734622
gearing,12,6,0.00730896191285013,2,0.00730896191285013
unbelief,22,5,0.003654234439671841,3,0.007308468879343682
hrs,3,3,0.007308065910357077,2,0.007308065910357077
ruggles,19,5,0.007308001633711364,2,0.007308001633711364
dogfish,4,4,0.0036539570142148725,3,0.007307914028429745
čáslav,3,3,0.0036534893188332894,3,0.007306978637666579
fastback,6,3,0.007306977195384717,2,0.007306977195384717
hasler,3,3,0.007306823682200727,2,0.007306823682200727
ammoniac,11,4,0.00365318411907972,3,0.00730636823815944
inday,4,4,0.007304525688678893,2,0.007304525688678893
fertilised,7,6,0.003651684901734896,3,0.007303369803469792
canaries,30,8,0.007301130709389739,2,0.007301130709389739
flak,9,6,0.0073011250308275405,2,0.0073011250308275405
rattus,5,4,0.003650285142302004,3,0.007300570284604008
pipits,4,3,0.0036498922819536094,3,0.007299784563907219
whitening,10,7,0.0036493750645163582,3,0.0072987501290327165
stubby,5,5,0.003649130244613603,3,0.007298260489227206
desiring,23,21,0.0072981910436962175,2,0.0072981910436962175
bruner,6,6,0.0036488645400667556,3,0.007297729080133511
swirl,11,9,0.00729714481301609,2,0.00729714481301609
computerworld,5,4,0.007296768562868228,2,0.007296768562868228
hammerhead,9,8,0.0072962651128716804,2,0.0072962651128716804
sifr,3,3,0.0036481304945614134,3,0.007296260989122827
vleck,8,3,0.003647889631206972,3,0.007295779262413944
resilience,26,23,0.0036478082176501247,3,0.007295616435300249
pedanius,5,5,0.003647027202325061,3,0.007294054404650122
suckle,8,5,0.007293838353776909,2,0.007293838353776909
hezb,10,3,0.0036468518653539304,3,0.007293703730707861
pato,5,4,0.007293348690866321,2,0.007293348690866321
chubut,5,3,0.0036466318391873173,3,0.007293263678374635
theoretician,6,6,0.0036465717530916987,3,0.0072931435061833975
mullets,5,4,0.0036462371449277903,3,0.007292474289855581
opcode,21,4,0.007292263955408969,2,0.007292263955408969
forsook,5,5,0.003645943231213715,3,0.00729188646242743
paradiso,11,6,0.0036457452171095766,3,0.007291490434219153
maypole,5,4,0.007291364833884033,2,0.007291364833884033
ptarmigan,4,3,0.0036456478698016063,3,0.007291295739603213
reneged,9,9,0.007291119716607131,2,0.007291119716607131
bernicia,3,3,0.0036453102906596536,3,0.007290620581319307
kirshner,3,3,0.003645277301394304,3,0.007290554602788608
xenopus,6,5,0.0036452034992640638,3,0.0072904069985281275
takeda,8,6,0.0036450773859443507,3,0.0072901547718887015
ironside,6,6,0.003644095533477784,3,0.007288191066955568
instilled,12,11,0.003643234391772983,3,0.007286468783545966
geba,3,3,0.007286384743654578,2,0.007286384743654578
kneels,4,3,0.0036431851289112686,3,0.007286370257822537
delineates,7,7,0.0036429826517443754,3,0.007285965303488751
