word,freq,doc_freq,tfidf_top_k_mean,token_count,IWF
citizenship,399,155,0.0952417660189439,4,0.28572529805683167
coquitlam,10,4,0.0947929167363751,4,0.2843787502091253
regionalliga,76,16,0.09450193483172803,4,0.2835058044951841
heatseekers,4,4,0.0707955690146649,5,0.2831822760586596
bantamweight,13,8,0.09438429675992197,4,0.28315289027976587
zulfiqar,8,3,0.07078250134097452,5,0.2831300053638981
loucky,4,4,0.0940381287789642,4,0.28211438633689256
bünde,3,3,0.0939363003759535,4,0.2818089011278605
arboretum,25,13,0.09370852629927495,4,0.28112557889782486
constrictor,9,5,0.09354103838126732,4,0.28062311514380195
padhye,8,3,0.09337337161867376,4,0.2801201148560213
mackinnon,54,11,0.09300667696266052,4,0.27902003088798155
jurisdiction,370,203,0.09298114648976,4,0.27894343946928
behavior,1068,370,0.09280107208036918,4,0.27840321624110753
guangdong,29,16,0.09267707243035543,4,0.2780312172910663
havixbeck,12,3,0.09234482126715989,4,0.27703446380147967
fleischmann,10,3,0.09231909308694264,4,0.2769572792608279
janjalani,18,3,0.09220673390775734,4,0.276620201723272
chittenden,9,5,0.09205341331958723,4,0.2761602399587617
instrumental,537,289,0.09194532301102447,4,0.2758359690330734
khakassia,8,4,0.09191064149220615,4,0.27573192447661843
theoktistos,30,3,0.06890024337132918,5,0.2756009734853167
dagblad,6,4,0.09184035650302583,4,0.2755210695090775
altıntaş,12,5,0.09175466023469911,4,0.2752639807040973
chuquisaca,19,3,0.09153821859723606,4,0.2746146557917082
buddhism,456,92,0.09151328805142236,4,0.2745398641542671
tirebolu,13,3,0.09143706067322512,4,0.27431118201967536
cigarettes,28,25,0.06838002803856132,5,0.27352011215424527
osservatore,3,3,0.09107307825026335,4,0.2732192347507901
mclauchlan,9,3,0.06818290145447252,5,0.2727316058178901
endocrinologist,6,6,0.09076045492405047,4,0.27228136477215137
angiotensin,54,5,0.09064340297589063,4,0.2719302089276719
lithuania,198,84,0.09058359726442514,4,0.27175079179327544
refractive,105,29,0.09051252756748175,4,0.27153758270244527
ffestiniog,25,3,0.09051101977194881,4,0.2715330593158464
fútbol,13,6,0.09044759279929704,4,0.2713427783978911
hawkesbury,13,5,0.09041526606927437,4,0.27124579820782313
bundesliga,151,33,0.09029270852963074,4,0.27087812558889224
clavulanic,14,5,0.0674646204711295,5,0.269858481884518
azerbaijani,273,39,0.08982648871730659,4,0.26947946615191976
doğankent,7,3,0.08970643351431988,4,0.2691193005429596
asymptote,77,3,0.08947412732345165,4,0.26842238197035495
hérigone,15,3,0.08900158647778798,4,0.26700475943336394
cigarette,56,45,0.08896040964525667,4,0.26688122893577004
româniei,14,7,0.08886482411293588,4,0.2665944723388076
fukushima,15,9,0.08885493131302806,4,0.26656479393908417
halfpipe,15,5,0.08877067303334743,4,0.2663120191000423
sdlp,12,4,0.08865743442551913,4,0.2659723032765574
friedrichshafen,7,3,0.06637431254925626,5,0.265497250197025
tanduay,49,3,0.08839693603312744,4,0.26519080809938234
shizuoka,8,4,0.08831171892789536,4,0.26493515678368607
ulyanovsk,13,5,0.08819819780476695,4,0.26459459341430086
caduceus,9,3,0.08819164154425725,4,0.26457492463277177
eggegebirge,3,3,0.06612850290006965,5,0.2645140116002786
pınarbaşı,5,5,0.06577690945379648,5,0.2631076378151859
congressman,80,55,0.08731746185814993,4,0.2619523855744498
kilmarnock,27,18,0.06548458260949082,5,0.2619383304379633
confectionery,34,26,0.08709810768342205,4,0.2612943230502661
portmeirion,32,5,0.08664708615690019,4,0.25994125847070054
hochsauerland,7,7,0.06492889842985873,5,0.2597155937194349
piccolomini,3,3,0.08649418822894973,4,0.2594825646868492
bazhong,25,3,0.0862453757127238,4,0.2587361271381714
arlecchino,42,3,0.06465039495507413,5,0.2586015798202965
algorithms,433,108,0.08613092178245507,4,0.2583927653473652
langwathby,11,3,0.0860047180076677,4,0.2580141540230031
implementation,513,273,0.08578671070483762,4,0.25736013211451286
neighborhood,405,196,0.08568117053343347,4,0.25704351160030037
