word,freq,doc_freq,tfidf_top_k_mean,token_count,IWF
albion,296,52,0.3448761999833417,3,0.6897523999666834
uşak,14,6,0.3407578339114202,3,0.6815156678228405
danaher,12,3,0.3380296363432802,3,0.6760592726865604
dhaka,175,53,0.3357423890204784,3,0.6714847780409569
andorra,233,18,0.3354626863670418,3,0.6709253727340836
stewart,376,212,0.330953297431875,3,0.66190659486375
clarke,225,137,0.32887037341728786,3,0.6577407468345757
gosain,6,3,0.326374364167107,3,0.652748728334214
caguas,10,3,0.3263444496704123,3,0.6526888993408246
motzfeldt,23,3,0.32563765370113146,3,0.6512753074022629
convict,68,36,0.32513592605812913,3,0.6502718521162583
oreochromis,60,3,0.3245189346426904,3,0.6490378692853808
salvador,201,83,0.3233997488987489,3,0.6467994977974978
heavyweight,124,37,0.32011365056636176,3,0.6402273011327235
maududi,22,8,0.3190303829070655,3,0.638060765814131
municipality,1019,475,0.3177748107520041,3,0.6355496215040082
buturlin,15,3,0.3169417788011414,3,0.6338835576022828
ridgewood,38,4,0.31619431026081524,3,0.6323886205216305
rfc,140,41,0.3154412611011231,3,0.6308825222022462
manitoba,241,81,0.31404111775240656,3,0.6280822355048131
colspan,336,57,0.6236499601623949,2,0.6236499601623949
saskatchewan,258,71,0.31084825543083083,3,0.6216965108616617
cyprus,751,131,0.3107536252156583,3,0.6215072504313166
bunsen,45,13,0.31049064772285073,3,0.6209812954457015
ohio,871,308,0.619555086411516,2,0.619555086411516
gujarat,133,40,0.30739429601149965,3,0.6147885920229993
rebelde,23,4,0.3054613191684826,3,0.6109226383369653
devlin,77,13,0.30388798221541696,3,0.6077759644308339
turkey,1429,511,0.299795145748068,3,0.599590291496136
buffalo,693,117,0.2997872469204984,3,0.5995744938409968
bihar,112,26,0.29800413731347686,3,0.5960082746269537
hastings,119,56,0.2977279467978138,3,0.5954558935956276
kentucky,425,155,0.2975846882883716,3,0.5951693765767432
medalists,987,227,0.29710761136742125,3,0.5942152227348425
galaxies,170,42,0.2965911616257123,3,0.5931823232514246
magazines,455,205,0.294144673154369,3,0.588289346308738
dakota,512,109,0.29370033891858693,3,0.5874006778371739
imereti,8,5,0.29284440341129375,3,0.5856888068225875
trashman,10,3,0.2913301411992666,3,0.5826602823985332
queensland,568,118,0.291150765750663,3,0.582301531501326
newspaper,1203,531,0.29039817589810946,3,0.5807963517962189
athens,1068,214,0.28958132477375037,3,0.5791626495475007
yenice,55,10,0.28917800913092384,3,0.5783560182618477
alberta,810,110,0.2887152753900394,3,0.5774305507800788
cambridge,1337,406,0.2881953722391379,3,0.5763907444782758
japanese,2757,691,0.5742964386557508,2,0.5742964386557508
swimmers,161,36,0.28671910119746247,3,0.5734382023949249
cayman,419,22,0.28621536339132264,3,0.5724307267826453
election,3208,790,0.5692707414282943,2,0.5692707414282943
bomi,5,3,0.5690756244015279,2,0.5690756244015279
whittaker,130,20,0.282257196690529,3,0.564514393381058
prelude,84,63,0.2804736995735032,3,0.5609473991470064
pradesh,183,57,0.2795703506405414,3,0.5591407012810828
dorset,60,38,0.27850708535210683,3,0.5570141707042137
texas,1675,494,0.278277833213202,3,0.556555666426404
ejura,12,3,0.2779634736096031,3,0.5559269472192062
chaldean,36,18,0.27726732788909053,3,0.5545346557781811
hopcroft,7,4,0.27550865812136494,3,0.5510173162427299
hawkes,18,11,0.27467041746154947,3,0.5493408349230989
austin,767,178,0.2745514778105544,3,0.5491029556211088
wrestling,410,126,0.27356363034613596,3,0.5471272606922719
hockey,1914,297,0.5449163928722639,2,0.5449163928722639
florida,1033,393,0.2695700828445668,3,0.5391401656891336
ckfi,7,4,0.2688925704969306,3,0.5377851409938612
freestyle,261,36,0.2685580954550167,3,0.5371161909100334
victor,387,253,0.2678499455745382,3,0.5356998911490763
alexios,234,20,0.2677123649407339,3,0.5354247298814678
fremantle,48,23,0.2673397102991284,3,0.5346794205982568
convicts,67,23,0.26684958101842493,3,0.5336991620368499
thornton,142,47,0.2668244876104519,3,0.5336489752209038
mistral,61,9,0.26641607542274004,3,0.5328321508454801
backpacking,10,4,0.2662229276212342,3,0.5324458552424683
cordate,5,3,0.26541288105719196,3,0.5308257621143839
films,4671,643,0.5257476049917441,2,0.5257476049917441
climbing,303,95,0.26286925959960683,3,0.5257385191992137
california,2977,857,0.2625159445242569,3,0.5250318890485138
ysabel,11,3,0.523721295971642,2,0.523721295971642
albert,1116,439,0.5223936712989099,2,0.5223936712989099
